SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchDate,ExitDate,QtyOwned,QtyOwnedNew,QtyOwnedUsed,QtyWanted,WantedPriority
4546,950,1979,Normal,Technic,,Forklift,950-1,,208.0,,Box,Retail,,,,,,,631,227,X,0,235.0,18.7,,,0,0,0,0,0
4547,951,1979,Normal,Technic,,Bulldozer,951-1,,372.0,,Box,Retail,,,,,,,396,262,X,7,,120.0,,,0,0,0,0,0
4548,952,1978,Normal,Technic,,Farm Tractor,952-1,,316.0,,Box,Retail,,,,,,,459,338,X,15,,100.0,,,0,0,0,0,0
4549,954,1978,Normal,Technic,,Sky Copter,954-1,,365.0,,Box,Retail,,,,,,,169,229,X,4,,50.0,,,0,0,0,0,0
4550,955,1979,Normal,Technic,,Mobile Crane,955-1,,512.0,,Box,Retail,,,,,,,272,239,X,0,,65.82,,,0,0,0,0,0
4551,956,1978,Normal,Technic,,Auto Chassis,956-1,,599.0,,Box,Retail,,,,,,,496,358,X,5,,125.0,,,0,0,0,0,0
4552,960,1978,Normal,Technic,Supplementary,Power Pack,960-1,,22.0,,Box,Retail,,,,,,,403,142,X,0,,25.0,,,0,0,0,0,0
4553,961,1978,Normal,Technic,Supplementary,Parts Pack,961-1,,78.0,,Box,Retail,,,,,,,259,138,X,0,,16.64,,,0,0,0,0,0
30898,1005,1980,Normal,Education,,Wallboard/baseplate 40x80cm,1005-1,,,,{Not specified},{Not specified},,,,,,,12,57,X,0,,,,,0,0,0,0,0
126,1061,1999,Normal,Technic,Slizer,Single Disc Pack,1061-1,,1.0,,Polybag,Unknown,,,,,,,77,134,X,0,5.65,1.11,,,0,0,0,0,0
133,1086,2000,Normal,Duplo,,Bulk Bucket,1086-1,,48.0,,Bucket,Retail,,,,,,,37,28,X,0,,,,,0,0,0,0,0
22438,1166,2003,Normal,Duplo,,Stack-n-Learn Gift Item,,,42.0,2.0,Box,Retail,,,,,,,15,17,X,0,,14.96,,,0,0,0,0,0
4999,1193,1999,Normal,Duplo,,Water Park Tub ,1193-1,20.0,44.0,2.0,{Not specified},{Not specified},,,,,,,37,41,X,4,,,,,0,0,0,0,0
5000,1194,1999,Normal,Classic,,Birthday Table Set,1194-1,20.0,400.0,,{Not specified},{Not specified},,,,,,,140,83,X,5,,,,,0,0,0,0,0
22439,1201,2001,Normal,Duplo,,Chicken Run,,,6.0,,Polybag,Retail - limited,,,,,,,19,29,X,0,9.95,,,,0,0,0,0,0
196,1237,2001,Normal,Technic,Licensed,Honda Asimo,1237-1,,56.0,,Box,Promotional,,,,,,,188,504,X,4,31.5,40.0,,,0,0,0,0,0
22440,1238,2001,Normal,Duplo,,Medium Bucket,,,,,Bucket,Retail - limited,,,,,,,12,19,X,0,,,,,0,0,0,0,0
209,1257,1999,Normal,Technic,,Tricycle,1257-1,,24.0,,Box,Promotional,9.6,7.2,4.8,,,,424,167,X,2,11.82,4.15,01/05/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
210,1258,1999,Normal,Technic,,Propeller Car,1258-1,,29.0,,Box,Promotional,9.6,7.2,4.8,,,,350,150,X,4,10.0,4.96,01/05/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
211,1259,1999,Normal,Technic,,Motorbike,1259-1,,28.0,,Box,Promotional,9.6,7.2,4.8,,,,432,200,X,2,10.0,4.19,01/05/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
212,1260,1999,Normal,Technic,,Car,1260-1,,26.0,,Box,Promotional,9.6,7.2,4.8,,,,362,161,X,3,10.0,3.97,01/05/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
213,1261,2000,Normal,Duplo,Little Forest Friends,Tea With Bumble Bee,1261-1,5.0,10.0,2.0,{Not specified},Promotional (Airline),,,,,,,71,51,X,0,30.49,20.02,,,0,0,0,0,0
218,1268,1999,Normal,Technic,,Bike Blaster,1268-1,2.0,28.0,,Polybag,Retail - limited,9.6,9.6,3.9,,,,210,186,X,3,12.99,2.32,15/11/1999 00:00:00,31/12/2000 00:00:00,0,0,0,0,0
9634,1270,2005,Normal,Creator,Promotional,Trial Size Bag (Chromika Promotion),1270-2,,16.0,,Polybag,Promotional,,,,,,,55,87,X,0,5.44,,,,0,0,0,0,0
26815,1270,2005,Normal,Creator,Promotional,Trial Size Bag (Coloraction promotion),1270-3,,15.0,,Polybag,Promotional,,,,,,,18,55,X,0,10.69,,,,0,0,0,0,0
240,1290,2000,Normal,Technic,Robo Riders,Lava Buggy,1290-1,,35.0,,Polybag,Promotional,,,,,,,168,184,X,0,10.44,,,,0,0,0,0,0
241,1291,2000,Normal,Technic,Robo Riders,Power Bike,1291-1,,32.0,,Polybag,Promotional,,,,,,,171,191,X,0,12.52,2.73,,,0,0,0,0,0
242,1292,2000,Normal,Technic,Robo Riders,Frost Flyer,1292-1,,33.0,,Polybag,Promotional,,,,,,,161,187,X,0,10.0,3.89,,,0,0,0,0,0
243,1293,2000,Normal,Technic,Robo Riders,Swamp Craft,1293-1,,25.0,,Polybag,Promotional,,,,,,,167,189,X,0,10.0,5.4,,,0,0,0,0,0
248,1298,1998,Collection,Classic,,Advent Calendar,1298-1,20.0,158.0,,Box,Retail - limited,,,,,,,374,158,X,1,42.58,27.33,,,0,0,0,0,0
286,1403,2001,Normal,Duplo,,Racing Leopard,1403-1,3.0,2.0,1.0,{Not specified},{Not specified},,,,,,,75,28,X,0,13.78,3.67,,,0,0,0,0,0
287,1404,2001,Normal,Duplo,,Racing Tiger,1404-1,3.0,2.0,1.0,{Not specified},{Not specified},,,,,,,116,27,X,0,13.78,2.19,,,0,0,0,0,0
288,1405,2001,Normal,Duplo,,Racing Lion,1405-1,3.0,2.0,1.0,{Not specified},{Not specified},,,,,,,84,28,X,0,4.35,6.13,,,0,0,0,0,0
289,1406,2001,Normal,Duplo,,Nursing the Baby,1406-1,,5.0,1.0,{Not specified},{Not specified},,,,,,,90,29,X,0,10.75,5.05,,,0,0,0,0,0
290,1407,2001,Normal,Duplo,,Cooking with Mummy,1407-1,,6.0,1.0,{Not specified},{Not specified},,,,,,,78,28,X,3,7.04,,,,0,0,0,0,0
291,1408,2001,Normal,Duplo,,Walking the dog with Daddy,1408-1,,4.0,1.0,{Not specified},{Not specified},,,,,,,78,27,X,3,8.66,3.8,,,0,0,0,0,0
316,1450,2000,Normal,Duplo,,DUPLO Bucket,1450-1,,50.0,,{Not specified},{Not specified},,,,,,,30,27,X,0,,,,,0,0,0,0,0
22427,1473,1987,Normal,Duplo,,Combi Pack,,,,,Box,{Not specified},,,,,,,12,19,X,0,,,,,0,0,0,0,0
10102,1482,1990,Normal,Duplo,,Panda and Friends,,,26.0,,Box,Promotional,,,,,,,18,22,X,0,,,,,0,0,0,0,0
10113,1483,1991,Normal,Duplo,,Sailor and Parrot,,,19.0,,Box,Unknown,,,,,,,22,34,X,0,,,,,0,0,0,0,0
22428,1488,1987,Normal,Duplo,,Building Set,,,,,{Not specified},{Not specified},,,,,,,12,20,X,0,,,,,0,0,0,0,0
29633,1500,1988,Normal,Duplo,,Oval Bricks,,,2.0,,Box,{Not specified},,,,,,,18,11,X,0,13.67,,,,0,0,0,0,0
5001,1501,1987,Normal,Duplo,,Yellow Bucket,1501-1,,68.0,,Bucket,Retail,,,,,,,112,31,X,0,,,,,0,0,0,0,0
9767,1503,1986,Normal,Duplo,,Car Building Set,,,7.0,1.0,Box,{Not specified},,,,,,,24,19,X,0,,10.82,,,0,0,0,0,0
9768,1504,1986,Normal,Duplo,,House Building Set,,,13.0,1.0,Box,{Not specified},,,,,,,20,21,X,0,,,,,0,0,0,0,0
9766,1505,1986,Collection,Duplo,Bonus/Value Pack,House and Car Building Sets,1505-1,,20.0,,Other,Unknown,,,,,,,23,23,X,0,50.0,,,,0,0,0,0,0
22429,1529,1987,Normal,Duplo,,Rattle,,,1.0,,Box,Retail - limited,,,,,,,19,19,X,0,,,,,0,0,0,0,0
22561,1537,1985,Normal,Duplo,,Rattle Round with Ball,,,,,Polybag,Retail,,,,,,,19,24,X,0,,,,,0,0,0,0,0
22562,1538,1985,Normal,Duplo,,Building Bricks,,,10.0,,Polybag,Retail,,,,,,,13,24,X,0,,,,,0,0,0,0,0
22563,1539,1985,Normal,Duplo,,Building Bricks with Figure,,,10.0,,Polybag,Retail,,,,,,,17,26,X,0,,,,,0,0,0,0,0
22488,1540,1993,Normal,Duplo,,Betsy's Bedroom,1540-1,,39.0,1.0,Other,Retail - limited,,,,,,,38,24,X,0,,20.0,,,0,0,0,0,0
400,1544,1988,Normal,Duplo,,Duplo Building Set,1544-1,,55.0,2.0,{Not specified},{Not specified},,,,,,,98,30,X,5,,16.22,,,0,0,0,0,0
22564,1550,1985,Normal,Duplo,,Basic Set,1550-2,,6.0,,Box,Retail,,,,,,,22,21,X,0,4.77,,,,0,0,0,0,0
416,1559,1990,Normal,Duplo,,Clown Car,1559-1,,4.0,1.0,Polybag,Promotional,,,,,,,51,43,X,0,8.55,,,,0,0,0,0,0
428,1576,1994,Normal,Duplo,,Happy Face Carry Case,,,30.0,,{Not specified},{Not specified},,,,,,,26,23,X,0,31.46,12.51,,,0,0,0,0,0
429,1579,1993,Normal,Duplo,,Animal Fun,1579-1,,30.0,,{Not specified},{Not specified},,,,,,,35,23,X,0,,,,,0,0,0,0,0
22483,1583,1992,Normal,Duplo,,Clown Bucket,,,30.0,3.0,Bucket,Retail,,,,,,,18,17,X,0,,,,,0,0,0,0,0
22433,1585,1987,Normal,Duplo,,Combi Pack,,,12.0,1.0,{Not specified},{Not specified},,,,,,,12,19,X,0,,,,,0,0,0,0,0
438,1591,1991,Normal,Duplo,,Duplo Bucket,1591-2,,32.0,2.0,{Not specified},{Not specified},,,,,,,50,25,X,0,,,,,0,0,0,0,0
8418,1594,1992,Normal,Duplo,,Rabbit and Bear Friend,1594-1,,13.0,,{Not specified},{Not specified},,,,,,,51,30,X,0,43.64,,,,0,0,0,0,0
22489,1595,1993,Normal,Duplo,,Girl with Cat,,,17.0,,Box,Retail - limited,,,,,,,20,22,X,0,25.0,,,,0,0,0,0,0
22544,1600,1982,Normal,Duplo,,Pampers Gift Pack,1600-1,,5.0,1.0,Box,Retail - limited,,,,,,,27,26,X,0,,4.34,,,0,0,0,0,0
453,1614,1993,Normal,Duplo,,Build-A-Farm,,,23.0,2.0,{Not specified},{Not specified},,,,,,,30,21,X,0,36.97,,,,0,0,0,0,0
22436,1618,1986,Normal,Duplo,,Storage Container,,,47.0,3.0,Bucket,Retail - limited,,,,,,,19,23,X,0,,,,,0,0,0,0,0
29394,1623,1988,Normal,Duplo,,Small Bucket,,,43.0,,Bucket,{Not specified},,,,,,,15,10,X,0,,,,,0,0,0,0,0
10114,1635,1991,Normal,Duplo,,Fire Dispatch,,,18.0,2.0,Box,Unknown,,,,,,,22,23,X,0,,,,,0,0,0,0,0
474,1640,1989,Normal,Duplo,,Tuttle the Turtle,1640-1,,6.0,,Polybag,{Not specified},,,,,,,48,51,X,2,4.25,1.0,,,0,0,0,0,0
475,1641,1989,Normal,Duplo,,Crocodile,1641-1,,6.0,,Polybag,{Not specified},,,,,,,76,50,X,0,4.24,,,,0,0,0,0,0
22419,1653,1989,Normal,Duplo,,Container Set,,,38.0,2.0,Box,Retail,,,,,,,16,19,X,0,,,,,0,0,0,0,0
491,1657,1990,Normal,Duplo,,Duplo Building Set,1657-1,,6.0,,{Not specified},{Not specified},,,,,,,61,33,X,0,20.0,,,,0,0,0,0,0
22484,1659,1992,Normal,Duplo,,Tote Pack,,,30.0,,Other,Retail - limited,,,,,,,16,18,X,0,,,,,0,0,0,0,0
8419,1664,1992,Normal,Duplo,,Bird,1664-1,,2.0,,{Not specified},{Not specified},,,,,,,22,30,X,0,,,,,0,0,0,0,0
8420,1672,1990,Normal,Duplo,,Circus Building Set,1672-1,,18.0,2.0,{Not specified},{Not specified},,,,,,,32,31,X,0,,,,,0,0,0,0,0
22485,1673,1992,Normal,Duplo,,Zoo Train,,,8.0,1.0,Other,Retail,,,,,,,24,23,X,0,,,,,0,0,0,0,0
10104,1674,1990,Normal,Duplo,,Pre-School Bucket,,,100.0,1.0,Bucket,{Not specified},,,,,,,22,19,X,0,,,,,0,0,0,0,0
22422,1681,1989,Normal,Duplo,,Rattle,,,1.0,,Box,Retail,,,,,,,25,19,X,0,,1.9,,,0,0,0,0,0
506,1684,1990,Normal,Duplo,,DUPLO Bucket,1684-1,,51.0,3.0,{Not specified},{Not specified},,,,,,,47,25,X,0,,30.44,,,0,0,0,0,0
10105,1685,1987,Normal,Duplo,,Pre-School Building Set,,,67.0,6.0,Bucket,Retail - limited,,,,,,,20,19,X,0,,,,,0,0,0,0,0
22585,1685,1990,Normal,Duplo,,XL Bucket,,,,,Tub,{Not specified},,,,,,,13,19,X,0,,,,,0,0,0,0,0
10358,1734,1995,Normal,Duplo,,Large Clown Bucket,,,77.0,,Bucket,Retail,,,,,,,19,18,X,0,,,,,0,0,0,0,0
22491,1735,1993,Normal,Duplo,,20th Anniversary Jackpot Bucket,,,50.0,2.0,Bucket,Retail - limited,,,,,,,23,23,X,0,,,,,0,0,0,0,0
22507,1738,1994,Normal,Duplo,,Bulk Box,,,,,Box,Retail - limited,,,,,,,12,18,X,0,,,,,0,0,0,0,0
558,1739,1997,Normal,Duplo,,Penguin,1739-1,,8.0,,Polybag,{Not specified},,,,,,,53,48,X,0,5.47,,,,0,0,0,0,0
10359,1744,1995,Normal,Duplo,,Medium Bucket,1744-1,,51.0,1.0,Bucket,Retail - limited,,,,,2.0,5.0,35,20,X,0,,,,,0,0,0,0,0
22528,1751,1996,Normal,Duplo,,Small Bulk Bucket,,,27.0,1.0,Bucket,Retail,,,,,,,25,18,X,0,,,,,0,0,0,0,0
7739,1753,1996,Normal,Duplo,,Medium Bulk Bucket,,,47.0,1.0,Bucket,Retail - limited,,,,,,,18,20,X,0,,,,,0,0,0,0,0
22529,1754,1996,Normal,Duplo,,Supplementary Set,,,100.0,,Box,Retail,,,,,,,18,19,X,0,,,,,0,0,0,0,0
22508,1755,1994,Normal,Duplo,,Medium Bulk Bucket,,,60.0,2.0,Bucket,Retail - limited,,,,,,,14,19,X,0,,,,,0,0,0,0,0
22509,1757,1994,Normal,Duplo,,Large Bulk Bucket,,,87.0,3.0,Bucket,Retail - limited,,,,,,,17,18,X,0,,,,,0,0,0,0,0
569,1759,1995,Normal,Duplo,,Parrot,1759-1,0.6,7.0,,Polybag,Promotional,,,,,,,59,38,X,0,4.2,,,,0,0,0,0,0
5005,1764,1995,Normal,Duplo,,Birthday Building Set,1764-1,,100.0,,{Not specified},{Not specified},,,,,,,23,22,X,0,,,,,0,0,0,0,0
10360,1765,1995,Normal,Duplo,,Small Bucket,,,34.0,,Bucket,LEGO exclusive,,,,,,,14,18,X,0,,,,,0,0,0,0,0
22454,1781,1997,Normal,Duplo,,Dinosaur Babies,1781-1,,90.0,,Box,Retail - limited,,,,,,,22,33,X,0,,,,,0,0,0,0,0
6643,1784,1996,Normal,Duplo,,Animals Bulk Box,1784-1,,21.0,,Box,Retail - limited,,,,,,,36,22,X,0,,,,,0,0,0,0,0
595,1797,1996,Normal,Duplo,,Bonus Bucket,1797-1,20.0,90.0,,Bucket,Retail - limited,,,,,,,47,25,X,5,,,,,0,0,0,0,0
597,1800,1998,Normal,Duplo,,Turtle,1800-1,,6.0,,Box,Retail - limited,,,,,,,28,29,X,0,4.0,,,,0,0,0,0,0
10362,1805,1995,Normal,Duplo,,Small Bucket,1805-1,,32.0,,Bucket,Retail - limited,,,,,,,23,19,X,0,,,,,0,0,0,0,0
22521,1811,1995,Normal,Duplo,,Safari,,,27.0,1.0,Box,Retail - limited,,,,,,,22,20,X,0,27.95,,,,0,0,0,0,0
604,1814,1995,Normal,Duplo,Toolo,Starter Set,1814-1,,23.0,1.0,{Not specified},{Not specified},,,,,,,57,33,X,0,,,,,0,0,0,0,0
22492,1816,1993,Normal,Duplo,,20th Anniversary Jackpot Bucket,,,90.0,3.0,Bucket,Retail - limited,,,,,,,17,21,X,0,,,,,0,0,0,0,0
22493,1830,1993,Normal,Duplo,,Large Bucket,,,,,Bucket,Retail - limited,,,,,,,11,18,X,0,,,,,0,0,0,0,0
621,1841,1999,Normal,Classic,,{Aeroplane},1841-1,0.0,13.0,,Polybag,Promotional,,,,,,,577,126,X,8,2.69,1.04,,,0,0,0,0,0
7229,1844,1995,Normal,Duplo,,Large Green Bucket,,,90.0,3.0,{Not specified},{Not specified},,,,,,,25,22,X,0,,,,,0,0,0,0,0
22522,1852,1995,Normal,Duplo,,Alligator Bucket,,,43.0,,Bucket,Retail,,,,,,,22,21,X,0,,,,,0,0,0,0,0
22532,1856,1996,Normal,Duplo,,Water Park Tub,,,71.0,,Tub,Retail,,,,,,,28,19,X,0,,,,,0,0,0,0,0
5091,1861,1996,Normal,Duplo,,Box of Bricks,1861-1,,49.0,,{Not specified},{Not specified},,,,,,,25,22,X,0,,,,,0,0,0,0,0
24249,1866,1996,Normal,Duplo,,Stack-n-Learn Sampler,,,2.0,,Polybag,{Not specified},,,,,,,11,22,X,0,,,,,0,0,0,0,0
8425,1883,1990,Normal,Duplo,,Rabbit Rattle,1883-1,,1.0,,Box,Retail,,,,,,,63,44,X,0,34.32,16.54,,,0,0,0,0,0
9538,1893,1992,Normal,Duplo,,Jungle Bucket,,,37.0,,Tub,{Not specified},,,,,,,14,20,X,0,,,,,0,0,0,0,0
22450,1900,1984,Normal,Duplo,,Trial Pack Duck,,,6.0,,Box,Retail - limited,,,,,,,16,19,X,0,,,,,0,0,0,0,0
22494,1903,1993,Normal,Duplo,,Medium Bucket,,,,,Bucket,Retail - limited,,,,,,,12,18,X,0,,,,,0,0,0,0,0
22511,1904,1994,Normal,Duplo,,Bulk Box,,,,,Box,Retail - limited,,,,,,,11,19,X,0,,,,,0,0,0,0,0
22551,1907,1983,Normal,Duplo,,Crecer Feliz Giftbox,,,2.0,,{Not specified},{Not specified},,,,,,,20,18,X,0,,,,,0,0,0,0,0
22495,1908,1993,Normal,Duplo,,Small Bucket,,,39.0,2.0,Bucket,Retail,,,,,,,18,18,X,0,,4.0,,,0,0,0,0,0
26994,1916,1983,Normal,Duplo,,Animal,1916-2,,6.0,,Polybag,{Not specified},,,,,,,29,31,X,0,,,,,0,0,0,0,0
26995,1917,1983,Normal,Duplo,,Animal,1917-2,,5.0,,Polybag,{Not specified},,,,,,,28,31,X,0,3.56,,,,0,0,0,0,0
22553,1918,1983,Normal,Duplo,,Bird,1918-1,,5.0,,Polybag,Promotional,,,,,,,52,44,X,0,4.8,,,,0,0,0,0,0
5874,1919,1983,Normal,Duplo,,Duplo Promotional Set,1919-1,,4.0,1.0,Polybag,Promotional,,,,,,,57,41,X,0,3.75,,,,0,0,0,0,0
6352,1922,1994,Normal,Duplo,,Duplo Bucket,1922-1,,50.0,1.0,{Not specified},{Not specified},,,,,,,25,22,X,0,,,,,0,0,0,0,0
664,1924,1983,Normal,Technic,,Motorcycle,1924-1,,103.0,,Box,Retail - limited,,,,,,,449,322,X,18,90.0,14.76,,,0,0,0,0,0
666,1926,1986,Normal,Duplo,,DUPLO Combination Pack,,,6.0,,{Not specified},{Not specified},,,,,,,15,21,X,0,,,,,0,0,0,0,0
22496,1932,1993,Normal,Duplo,,Medium Bucket,,,76.0,,Bucket,Unknown,,,,,,,13,19,X,0,,,,,0,0,0,0,0
22512,1935,1994,Normal,Duplo,,Robbin Rabbit Building Set,,,,,Box,Retail - limited,,,,,,,11,18,X,0,,,,,0,0,0,0,0
8426,1945,1994,Normal,Duplo,,Playmates building set,1945-1,,16.0,1.0,{Not specified},{Not specified},,,,,,,21,21,X,0,,,,,0,0,0,0,0
22566,1957,1985,Normal,Duplo,,Building Set with Storage Bunny,,,29.0,2.0,Box,Retail,,,,,,,39,20,X,0,,,,,0,0,0,0,0
22567,1958,1985,Normal,Duplo,,Basic Model,,,5.0,1.0,Box,Retail,,,,,,,22,18,X,0,,,,,0,0,0,0,0
22568,1959,1985,Normal,Duplo,,Basic Model,,,5.0,1.0,Box,Retail,,,,,,,19,18,X,0,,,,,0,0,0,0,0
686,1972,1985,Normal,Technic,,Go-Kart,1972-1,,98.0,,Box,Retail - limited,,,,,,,1944,357,X,3,129.29,9.81,,,0,0,0,0,0
22572,1975,1985,Normal,Duplo,Bonus/Value Pack,Combi Pack,,,,,Box,Retail - limited,,,,,,,18,18,X,0,,,,,0,0,0,0,0
10116,1977,1991,Normal,Duplo,,Pre-School Building Set (XL),1977-2,,99.0,1.0,Bucket,Retail - limited,,,,,,,22,21,X,0,,,,,0,0,0,0,0
702,1995,1999,Normal,Classic,,{Racer},1995-1,0.0,15.0,,Polybag,Promotional,,,,,,,610,122,X,8,3.35,1.99,,,0,0,0,0,0
22533,2004,1996,Normal,Duplo,Primo,Jumbo Building Tub,,,51.0,1.0,Tub,Retail - limited,,,,,,,18,19,X,0,,,,,0,0,0,0,0
22534,2006,1996,Normal,Duplo,Primo,Primo Box,,,19.0,,Box,Retail,,,,,,,15,18,X,0,,,,,0,0,0,0,0
715,2014,1986,Normal,Duplo,Baby,Oval Rattle,,,1.0,,{Not specified},{Not specified},,,,,,,32,24,X,0,,,,,0,0,0,0,0
716,2015,1983,Normal,Duplo,Baby,Oval Rattle,2015-1,,1.0,,{Not specified},{Not specified},,,,,,,117,31,X,0,39.95,5.1,,,0,0,0,0,0
718,2020,1987,Normal,Duplo,Baby,Duck Rattle - Teether,2020-1,5.0,1.0,,{Not specified},{Not specified},,,,,,,186,39,X,0,,17.72,,,0,0,0,0,0
721,2023,1983,Normal,Duplo,Baby,Square Rattle,2023-1,,1.0,,{Not specified},{Not specified},,,,,,,82,28,X,0,,4.5,,,0,0,0,0,0
722,2024,1983,Normal,Duplo,Baby,Duck Rattle,2024-1,,1.0,,{Not specified},{Not specified},,,,,,,151,43,X,0,12.0,4.5,,,0,0,0,0,0
723,2025,1999,Normal,Classic,,{Boat},2025-1,0.0,12.0,,Polybag,Promotional,,,,,,,563,127,X,5,2.0,1.5,,,0,0,0,0,0
730,2032,1999,Normal,Classic,,{Helicopter},2032-1,,18.0,,Polybag,Promotional,,,,,,,683,130,X,4,8.52,0.5,,,0,0,0,0,0
732,2033,1985,Normal,Duplo,Baby,Clown Shape Sorter,2033-1,,7.0,,{Not specified},{Not specified},,,,,1.0,,43,20,X,0,,14.07,,,0,0,0,0,0
735,2037,1983,Normal,Duplo,Baby,Spin-A-Coaster,,,2.0,,{Not specified},{Not specified},,,,,,,50,23,X,0,80.32,,,,0,0,0,0,0
736,2038,1983,Normal,Duplo,Baby,Activity and Bath Toy,,,2.0,,{Not specified},{Not specified},,,,,,,45,22,X,0,,,,,0,0,0,0,0
738,2040,1989,Normal,Duplo,Baby,Rock 'n' Roller,2040-1,10.25,3.0,,{Not specified},{Not specified},,,,,,,48,26,X,0,,10.64,,,0,0,0,0,0
740,2045,1999,Normal,Classic,,{Car},2045-1,0.0,17.0,,Polybag,Promotional,,,,,,,661,122,X,8,5.52,1.0,,,0,0,0,0,0
742,2047,1999,Normal,Classic,,{Aeroplane},2047-1,0.0,13.0,,Polybag,Promotional,,,,,,,601,127,X,2,4.05,0.8,,,0,0,0,0,0
744,2050,1986,Normal,Duplo,Baby,Squirrel Rattle,,,2.0,,{Not specified},{Not specified},,,,,,,36,23,X,0,28.07,6.56,,,0,0,0,0,0
745,2051,1986,Normal,Duplo,Baby,Spin-A-Coaster,,,2.0,,{Not specified},{Not specified},,,,,,,28,21,X,0,,,,,0,0,0,0,0
746,2052,1986,Normal,Duplo,Baby,Clown Shape Sorter,2052-1,,7.0,,{Not specified},{Not specified},,,,,,,62,22,X,0,,,,,0,0,0,0,0
747,2053,1980,Normal,Duplo,,Rock 'n' Roll Pull-Toy,,,4.0,1.0,{Not specified},{Not specified},,,,,,,51,20,X,0,,9.79,,,0,0,0,0,0
748,2054,1984,Normal,Duplo,Baby,Squirrel Rattle,,,2.0,,{Not specified},{Not specified},,,,,,,40,23,X,0,,9.88,,,0,0,0,0,0
749,2055,1984,Normal,Duplo,Baby,Rocking Horse,,,2.0,1.0,{Not specified},{Not specified},,,,,,,35,22,X,0,43.43,,,,0,0,0,0,0
750,2056,1980,Normal,Duplo,,Rock 'n' Rattle Pull-Toy,,,6.0,1.0,{Not specified},{Not specified},,,,,,,50,22,X,0,,8.0,,,0,0,0,0,0
751,2057,1986,Normal,Duplo,Baby,Rocking Horse Push-Along,,,2.0,1.0,{Not specified},{Not specified},,,,,,,26,21,X,0,,,,,0,0,0,0,0
752,2059,1986,Normal,Duplo,Baby,Activity and Bath Toy,,,2.0,,{Not specified},{Not specified},,,,,,,21,21,X,0,,,,,0,0,0,0,0
5869,2064,2007,Normal,City,Medical,Rescue Plane,2064-1,,116.0,2.0,Box,Promotional (Airline),19.2,9.6,6.0,,,,789,1597,X,22,47.15,16.97,01/03/2007 00:00:00,31/12/2008 00:00:00,0,0,0,0,0
753,2066,1989,Normal,Duplo,Baby,Bath-Tub Buddies,,12.25,2.0,,{Not specified},{Not specified},,,,,,,33,23,X,0,,16.74,,,0,0,0,0,0
754,2069,1999,Normal,Classic,,{Boat},2069-1,0.0,15.0,,Polybag,Promotional,,,,,,,625,123,X,2,4.05,1.35,,,0,0,0,0,0
755,2070,1987,Normal,Duplo,Baby,Telephone Rattle,2070-1,18.5,3.0,,{Not specified},{Not specified},,,,,,,96,32,X,0,,24.56,,,0,0,0,0,0
757,2072,1987,Normal,Duplo,Baby,Touch and Learn Cot Toy,2072-1,,6.0,,{Not specified},{Not specified},,,,,,,81,31,X,5,,21.73,,,0,0,0,0,0
758,2073,1989,Normal,Duplo,Baby,Baby Gift Pack,,,5.0,,{Not specified},{Not specified},,,,,,,29,21,X,0,,,,,0,0,0,0,0
4936,2074,1989,Normal,Duplo,Baby,Baby Bath Set,,,10.0,,{Not specified},{Not specified},,,,,,,18,21,X,0,,,,,0,0,0,0,0
759,2075,1999,Normal,Classic,,{Aeroplane},2075-1,0.0,14.0,,Polybag,Promotional,,,,,,,623,129,X,4,2.78,1.11,,,0,0,0,0,0
762,2080,1995,Normal,Duplo,Primo,Small Stack 'n' Learn Set,2080-1,,9.0,,{Not specified},{Not specified},,,,,,,46,24,X,0,,,,,0,0,0,0,0
764,2082,1995,Normal,Duplo,Primo,Medium Stack 'n' Learn Set,2082-1,,9.0,1.0,{Not specified},{Not specified},,,,,,,37,23,X,0,,,,,0,0,0,0,0
765,2084,1995,Normal,Duplo,Primo,Large Stack 'n' Learn Set,2084-1,,14.0,1.0,{Not specified},{Not specified},,,,,,,36,24,X,0,50.0,,,,0,0,0,0,0
767,2086,1995,Normal,Duplo,Primo,XLarge Stack 'n' Learn Set,2086-1,,18.0,2.0,{Not specified},{Not specified},,,,,,,34,22,X,0,,17.39,,,0,0,0,0,0
769,2091,1996,Normal,Duplo,Primo,Primo Tumbler,2091-1,,20.0,1.0,{Not specified},{Not specified},,,,,,,55,27,X,0,,15.03,,,0,0,0,0,0
770,2092,1996,Normal,Duplo,Primo,Primo Cannister,,,10.0,1.0,{Not specified},{Not specified},,,,,,,28,22,X,0,,10.0,,,0,0,0,0,0
8283,2111,2011,Normal,Ninjago,Spinners,Kai,2111-1,9.99,19.0,1.0,Blister pack,Retail,17.2,23.01,2.79,0.1,6.0,14.0,3661,967,X,33,52.51,20.45,01/01/2011 00:00:00,31/07/2011 00:00:00,0,0,0,0,0
