Number,SetName,Theme,Year,Pieces,Minifigs,RetailPriceUSD,CurrentValueNew,ForecastValueNew2Y,ForecastValueNew5Y,RollingGrowthLastYear,RollingGrowth12M,PriceType,PriceDate,PriceValue,Currency,URL
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-11-01,71.27,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-10-14,69.99,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-09-26,70.14,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-09-14,70.0,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-08-15,71.28,USD,https://www.brickeconomy.com/api/v1/set/76223
76223-1,Nano Gauntlet,Marvel Super Heroes,2022,675,N/A,69.99,126.55,136.55,151.31,N/A,N/A,New,2024-08-01,72.11,USD,https://www.brickeconomy.com/api/v1/set/76223
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2025-02-15,49.72,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2025-02-03,47.72,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2025-01-15,51.05,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2025-01-01,54.99,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-12-14,52.9,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-12-01,39.99,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-11-15,40.34,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-11-01,41.73,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-10-14,47.99,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-09-26,45.85,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-09-14,46.06,USD,https://www.brickeconomy.com/api/v1/set/76224
76224-1,Batmobile: Batman vs. The Joker Chase,DC Comics Super Heroes,2023,438,2,47.99,49.72,59.28,69.46,N/A,N/A,New,2024-08-30,41.3,USD,https://www.brickeconomy.com/api/v1/set/76224
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2025-02-15,29.57,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2025-02-03,26.18,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2025-01-15,25.94,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2025-01-01,26.62,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-12-14,26.38,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-11-15,24.21,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-11-01,24.99,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-10-14,24.21,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-09-26,24.99,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-09-14,23.99,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-08-30,24.21,USD,https://www.brickeconomy.com/api/v1/set/76226
76226-1,Spider-Man Figure,Marvel Super Heroes,2022,258,N/A,24.99,29.57,36.5,46.74,N/A,N/A,New,2024-08-14,24.96,USD,https://www.brickeconomy.com/api/v1/set/76226
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2025-02-15,88.95,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2025-02-03,89.14,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2025-01-15,93.1,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2025-01-01,89.97,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-12-14,90.0,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-12-01,89.78,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-11-15,89.0,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-11-01,91.78,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-10-14,94.09,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-09-26,89.21,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-09-14,90.86,USD,https://www.brickeconomy.com/api/v1/set/76232
76232-1,The Hoopty,Marvel Super Heroes,2023,420,3,89.99,88.95,95.98,106.35,N/A,N/A,New,2024-08-14,89.99,USD,https://www.brickeconomy.com/api/v1/set/76232
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2025-02-15,320.83,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2025-02-03,312.78,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2025-01-15,303.05,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2025-01-01,244.64,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-12-15,247.84,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-11-15,235.64,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-11-01,238.21,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-10-14,240.28,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-09-26,285.85,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-08-15,281.91,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-08-01,256.55,USD,https://www.brickeconomy.com/api/v1/set/76240
76240-1,Batmobile Tumbler,DC Comics Super Heroes,2021,2049,2,269.99,320.83,347.05,385.76,N/A,N/A,New,2024-07-14,249.48,USD,https://www.brickeconomy.com/api/v1/set/76240
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2025-02-15,16.86,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2025-02-03,16.12,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2025-01-01,14.99,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-12-01,14.97,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-11-15,14.68,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-09-14,14.97,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-08-30,14.04,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-08-14,13.98,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-08-01,14.45,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-07-14,13.9,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-07-02,12.99,USD,https://www.brickeconomy.com/api/v1/set/76241
76241-1,Hulk Mech Armor,Marvel Super Heroes,2023,138,1,14.99,16.86,19.11,22.42,N/A,N/A,New,2024-06-17,12.93,USD,https://www.brickeconomy.com/api/v1/set/76241
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2025-02-15,15.71,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2025-02-03,15.38,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2025-01-15,15.29,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2025-01-01,16.02,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-12-17,13.71,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-12-14,13.9,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-12-01,14.57,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-11-01,14.99,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-10-14,14.5,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-09-26,14.06,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-08-01,13.99,USD,https://www.brickeconomy.com/api/v1/set/76243
76243-1,Rocket Mech Armor,Marvel Super Heroes,2023,98,1,14.99,15.71,17.79,20.85,N/A,N/A,New,2024-07-14,14.58,USD,https://www.brickeconomy.com/api/v1/set/76243
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2025-02-15,25.8,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2025-02-03,25.59,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2025-01-24,26.0,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2025-01-01,24.99,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-12-14,22.4,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-12-01,21.43,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-11-15,22.83,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-11-01,23.38,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-09-26,22.32,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-09-14,22.09,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-08-30,21.99,USD,https://www.brickeconomy.com/api/v1/set/76244
76244-1,Miles Morales vs. Morbius,Marvel Super Heroes,2023,220,2,24.99,25.8,32.17,38.94,N/A,N/A,New,2024-08-14,23.99,USD,https://www.brickeconomy.com/api/v1/set/76244
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2025-01-01,34.99,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-12-01,30.0,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-11-15,30.52,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-10-14,29.96,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-09-26,29.99,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-09-14,30.0,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-08-30,34.99,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-08-14,34.57,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-08-01,32.1,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-07-14,31.64,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-07-02,32.86,USD,https://www.brickeconomy.com/api/v1/set/76245
76245-1,Ghost Rider Mech & Bike,Marvel Super Heroes,2023,264,1,34.99,34.99,37.75,41.84,N/A,N/A,New,2024-06-17,30.32,USD,https://www.brickeconomy.com/api/v1/set/76245
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2025-02-19,50.0,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2025-01-01,49.99,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-12-14,47.9,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-12-01,49.97,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-11-15,47.9,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-11-01,47.63,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-10-14,46.06,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-09-26,48.85,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-09-14,49.99,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-08-30,48.03,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-08-14,45.65,USD,https://www.brickeconomy.com/api/v1/set/76247
76247-1,The Hulkbuster: The Battle of Wakanda,Marvel Super Heroes,2023,385,4,49.99,50.0,53.94,59.77,N/A,N/A,New,2024-08-01,43.29,USD,https://www.brickeconomy.com/api/v1/set/76247
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2025-02-03,89.99,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2025-01-24,89.78,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-12-14,89.96,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-12-01,91.07,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-11-15,95.22,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-11-01,90.48,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-10-14,90.29,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-09-26,92.8,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-08-30,85.12,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-08-14,82.44,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-08-01,79.0,USD,https://www.brickeconomy.com/api/v1/set/76248
76248-1,The Avengers Quinjet,Marvel Super Heroes,2023,795,5,99.99,89.99,97.1,107.59,N/A,N/A,New,2024-07-14,79.65,USD,https://www.brickeconomy.com/api/v1/set/76248
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2025-02-15,50.87,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2025-02-03,59.0,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2025-01-15,50.0,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2025-01-01,49.99,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-12-14,50.52,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-12-01,44.88,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-11-15,43.67,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-11-01,44.39,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-10-14,39.99,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-09-26,41.64,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-09-14,41.08,USD,https://www.brickeconomy.com/api/v1/set/76249
76249-1,Venomized Groot,Marvel Super Heroes,2023,630,N/A,49.99,50.87,58.18,68.97,N/A,N/A,New,2024-08-30,43.48,USD,https://www.brickeconomy.com/api/v1/set/76249
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2025-02-15,120.0,USD,https://www.brickeconomy.com/api/v1/set/76250
76250-1,Wolverine's Adamantium Claws,Marvel Super Heroes,2023,596,N/A,69.99,120.0,146.46,185.53,N/A,N/A,New,2025-02-03,124.16,USD,https://www.brickeconomy.com/api/v1/set/76250
