SetID,Number,YearFrom,Category,Theme,Subtheme,SetName,ImageFilename,USRetailPrice,Pieces,Minifigs,PackagingType,Availability,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,LaunchYear,LaunchMonth,ExitYear,ExitMonth,YearsSinceExit,PriceChange,ResaleDemand,AppreciationTrend,SizeCategory,Exclusivity,ThemePopularity,InvestmentScore,AnnualPriceIncrease,AnnualPercentageIncrease,PricePerPiece,PricePerMinifig,YearsOnMarket,InteractionFeature,PredictedInvestmentScore
50669,10457,2025,Normal,Duplo,Winnie the Pooh,Winnie the Pooh's Birthday Party,10457-1,19.99,22.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,0.0,0.0,4,39,0,0.0,0.0,2025,1,2026,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.9086363636363636,0.0,1,0.9086363636363636,-7.855525236780544
50541,10425,2025,Normal,Duplo,Trains,Train Tunnel and Tracks,10425-1,19.99,20.0,0.0,Box,Retail,28.2,26.2,11.8,0.0,2.0,0.0,20,70,0,0.0,0.0,2025,1,2029,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.9994999999999999,0.0,4,3.9979999999999998,-7.881282188959307
50542,10426,2025,Normal,Duplo,Trains,Train Bridge and Tracks,10426-1,39.99,42.0,0.0,Box,Retail,54.0,28.2,11.8,0.0,2.0,0.0,14,64,0,0.0,0.0,2025,1,2029,12,0,-100.0,0.0,0.0,0,0,0.0,-40.0,0.0,0.0,0.9521428571428572,0.0,4,3.8085714285714287,-7.9128451888547975
29209,45680,2020,Normal,Education,SPIKE,Expansion Set,45680-1,104.95,603.0,0.0,Box,Educational,0.0,0.0,0.0,0.0,0.0,0.0,181,203,0,48.7,0.0,2020,1,2025,12,0,-53.59695092901382,0.0,0.0,1,0,0.0,-21.43878037160553,0.0,0.0,0.17404643449419568,0.0,5,0.8702321724709784,-7.9614977212428855
31228,45400,2021,Normal,Education,BricQ,BricQ Motion Prime,45400-1,159.95,562.0,0.0,Unknown,Unknown,42.5,30.9,15.6,0.0,10.0,0.0,75,109,0,111.02,0.0,2021,1,2025,8,0,-30.590809628008753,0.0,0.0,1,0,0.0,-12.2363238512035,0.0,0.0,0.2846085409252669,0.0,4,1.1384341637010675,-7.9614977212428855
33669,60337,2022,Normal,City,Trains,Express Passenger Train,60337-1,189.99,764.0,6.0,Box,Retail,57.8,37.5,10.0,2.202,7.0,0.0,3603,1793,9,137.37,107.36,2022,1,2025,12,0,-27.696194536554557,1.2795268256333832,0.0,1,0,0.0,-11.078477814621824,0.0,0.0,0.2486780104712042,31.665000000000003,3,0.7460340314136126,-8.484889465067027
45430,60368,2023,Normal,City,Exploration,Arctic Explorer Ship,60368-1,159.99,815.0,7.0,Box,Retail,57.1,37.5,11.2,0.2634,7.0,0.0,1553,1649,4,131.82,122.81,2023,1,2026,12,0,-17.607350459403722,1.073365361126944,0.0,1,0,0.0,-7.042940183761489,0.0,0.0,0.19630674846625767,22.85571428571429,3,0.588920245398773,-8.504386018827406
34424,31137,2023,Normal,Creator,3 in 1,Adorable Dogs,31137-1,29.99,475.0,0.0,Box,Retail,35.2,19.0,6.8,0.591,7.0,0.0,2312,553,0,24.86,13.5,2023,1,2025,12,0,-17.10570190063354,1.8414814814814815,0.0,1,0,0.0,-6.842280760253416,0.0,0.0,0.06313684210526316,0.0,2,0.12627368421052632,-8.665399332395763
48534,42164,2024,Normal,Technic,Unknown,Off-Road Race Buggy,42164-1,19.99,219.0,0.0,Box,Retail,19.1,14.1,7.1,0.0,8.0,0.0,1354,316,5,12.14,6.46,2024,1,2025,12,0,-39.26963481740869,1.8792569659442728,0.0,0,0,0.0,-15.707853926963478,0.0,0.0,0.09127853881278539,0.0,1,0.09127853881278539,-8.670094890981886
48400,31145,2024,Normal,Creator,3 in 1,Red Dragon,31145-1,9.99,149.0,0.0,Box,Retail,19.0,14.0,4.5,0.182,6.0,0.0,3050,529,0,8.59,5.0,2024,1,2025,12,0,-14.014014014014018,1.718,0.0,0,0,0.0,-5.605605605605607,0.0,0.0,0.06704697986577181,0.0,1,0.06704697986577181,-8.679238647315143
50839,42201,2025,Normal,Technic,Unknown,Deep-Sea Research Submarine,42201-1,39.99,413.0,0.0,Box,Retail,28.2,26.2,5.9,0.568,9.0,0.0,106,357,4,48.63,25.0,2025,1,2026,12,0,21.605401350337587,1.9452,0.0,1,0,0.0,8.642160540135036,0.0,0.0,0.09682808716707023,0.0,1,0.09682808716707023,-8.693680896625226
34426,31140,2023,Normal,Creator,3 in 1,Magical Unicorn,31140-1,9.99,145.0,0.0,Box,Retail,19.0,14.0,4.4,0.227,7.0,0.0,5144,553,0,9.94,5.56,2023,1,2026,12,0,-0.5005005005005077,1.787769784172662,0.0,0,0,0.0,-0.200200200200203,0.0,0.0,0.06889655172413793,0.0,3,0.20668965517241378,-8.70018470720432
48535,42165,2024,Normal,Technic,Licensed,Mercedes-AMG F1 W14 Pull-Back,42165-1,26.99,240.0,0.0,Box,Retail,26.2,14.1,9.1,0.0,7.0,0.0,2237,662,0,19.06,10.0,2024,1,2026,7,0,-29.381252315672473,1.906,0.0,0,0,0.0,-11.75250092626899,0.0,0.0,0.11245833333333333,0.0,2,0.22491666666666665,-8.728466271433785
49147,42174,2024,Normal,Technic,Licensed,Emirates Team New Zealand AC75 Yacht,42174-1,119.99,962.0,0.0,Box,Retail,28.2,45.6,8.8,0.0,0.0,0.0,551,525,4,106.91,62.25,2024,1,2025,12,0,-10.900908409034086,1.717429718875502,0.0,1,0,0.0,-4.360363363613635,0.0,0.0,0.12472972972972972,0.0,1,0.12472972972972972,-8.749236566233183
32461,40547,2022,Normal,BrickHeadz,Star Wars,Obi-Wan Kenobi & Darth Vader,40547-1,19.99,260.0,0.0,Box,Retail,19.1,14.1,7.1,0.0,10.0,0.0,7213,1162,0,20.32,11.73,2022,1,2025,12,0,1.6508254127063626,1.73231031543052,0.0,1,0,0.0,0.660330165082545,0.0,0.0,0.07688461538461538,0.0,3,0.23065384615384615,-8.788434930937527
48403,31148,2024,Normal,Creator,3 in 1,Retro Roller Skate,31148-1,29.99,342.0,0.0,Box,Retail,28.2,26.2,5.9,0.526,8.0,0.0,1423,628,0,26.19,15.0,2024,1,2026,12,0,-12.67089029676558,1.746,0.0,1,0,0.0,-5.068356118706233,0.0,0.0,0.08769005847953217,0.0,2,0.17538011695906433,-8.80398078354735
26089,40220,2016,Normal,Creator,Promotional,London Bus,40220-1,9.99,118.0,0.0,Box,LEGO exclusive,14.0,20.1,6.0,0.0,7.0,0.0,17111,1237,19,10.78,5.83,2016,1,2025,12,0,7.907907907907899,1.8490566037735847,0.0,0,0,0.0,3.16316316316316,0.0,0.0,0.08466101694915254,0.0,9,0.7619491525423728,-8.82016545496691
48402,31147,2024,Normal,Creator,3 in 1,Retro Camera,31147-1,19.99,261.0,0.0,Box,Retail,26.2,19.1,4.6,0.402,8.0,0.0,5051,1150,5,18.07,11.09,2024,1,2026,12,0,-9.604802401200592,1.6293958521190262,0.0,1,0,0.0,-3.841920960480237,0.0,0.0,0.07659003831417624,0.0,2,0.15318007662835248,-8.829546583856434
31195,40468,2021,Normal,Creator,Miscellaneous,Yellow Taxi,40468-1,9.99,124.0,0.0,Box,LEGO exclusive,15.6,14.0,6.0,0.158,7.0,0.0,5143,716,3,10.03,5.96,2021,1,2026,12,0,0.4004004004003919,1.6828859060402683,0.0,0,0,0.0,0.1601601601601567,0.0,0.0,0.08056451612903226,0.0,5,0.4028225806451613,-8.870728738026294
48537,42167,2024,Normal,Technic,Licensed,Mack LR Electric Garbage Truck,42167-1,32.99,503.0,0.0,Box,Retail,35.4,19.1,7.0,0.0,8.0,0.0,2061,642,15,24.34,18.99,2024,1,2025,12,0,-26.220066686874816,1.281727224855187,0.0,1,0,0.0,-10.488026674749928,0.0,0.0,0.06558648111332008,0.0,1,0.06558648111332008,-8.917245630034262
48814,40675,2024,Normal,BrickHeadz,Star Wars,Clone Commander Cody,40675-1,9.99,147.0,0.0,Box,Retail,9.1,12.2,7.8,0.137,10.0,0.0,3865,812,0,11.81,10.91,2024,1,2025,12,0,18.218218218218222,1.082493125572869,0.0,0,0,0.0,7.287287287287289,0.0,0.0,0.06795918367346938,0.0,1,0.06795918367346938,-8.926827038342404
48538,42168,2024,Normal,Technic,Licensed,John Deere 9700 Forage Harvester,42168-1,39.99,559.0,0.0,Box,Retail,26.2,22.2,9.5,0.0,9.0,0.0,1502,697,5,34.79,30.0,2024,1,2025,12,0,-13.003250812703184,1.1596666666666666,0.0,1,0,0.0,-5.201300325081274,0.0,0.0,0.07153846153846154,0.0,1,0.07153846153846154,-8.930703343798267
45545,42161,2023,Normal,Technic,Licensed,Lamborghini Huracán Tecnica,42161-1,49.99,806.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,2325,666,0,40.18,33.12,2023,1,2025,12,0,-19.62392478495699,1.2131642512077296,0.0,1,0,0.0,-7.849569913982798,0.0,0.0,0.062022332506203474,0.0,2,0.12404466501240695,-8.935375979079499
49146,42173,2024,Normal,Technic,Licensed,Koenigsegg Jesko Absolut Grey Hypercar,42173-1,49.99,801.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,10.0,0.0,1138,726,4,40.58,29.35,2024,1,2026,7,0,-18.8237647529506,1.3826235093696762,0.0,1,0,0.0,-7.52950590118024,0.0,0.0,0.06240948813982522,0.0,2,0.12481897627965044,-8.935375979079499
48406,31152,2024,Normal,Creator,3 in 1,Space Astronaut,31152-1,54.99,647.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,9.0,0.0,2090,1127,0,37.79,24.5,2024,1,2026,12,0,-31.278414257137666,1.5424489795918368,0.0,1,0,0.0,-12.511365702855066,0.0,0.0,0.08499227202472952,0.0,2,0.16998454404945904,-8.946810455432942
29753,10913,2020,Normal,Duplo,Unknown,Brick Box,10913-1,29.99,65.0,2.0,Tub,Retail,37.0,18.0,18.0,1.01,1.0,0.0,578,51,0,24.02,15.84,2020,1,2027,12,0,-19.906635545181725,1.5164141414141414,0.0,0,0,0.0,-7.96265421807269,0.0,0.0,0.46138461538461534,14.995,7,3.229692307692307,-8.94686322337346
48539,42169,2024,Normal,Technic,Licensed,NEOM McLaren Formula E Team,42169-1,49.99,452.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,9.0,0.0,1195,707,0,32.55,24.4,2024,1,2025,12,0,-34.8869773954791,1.334016393442623,0.0,1,0,0.0,-13.95479095819164,0.0,0.0,0.11059734513274337,0.0,1,0.11059734513274337,-8.963657543308962
33866,40569,2022,Normal,Creator,Postcard,London Postcard,40569-1,14.99,277.0,0.0,Box,LEGO exclusive,19.1,14.1,7.1,0.0,9.0,0.0,3413,864,4,17.54,12.0,2022,1,2025,12,0,17.011340893929276,1.461666666666667,0.0,1,0,0.0,6.804536357571711,0.0,0.0,0.054115523465703974,0.0,3,0.16234657039711192,-8.964227869139398
48464,40725,2024,Normal,Creator,Botanical Collection,Cherry Blossoms,40725-1,14.99,438.0,0.0,Box,Retail,14.1,19.1,4.6,0.17,8.0,0.0,5941,1179,0,10.76,12.18,2024,1,2026,12,0,-28.218812541694465,0.8834154351395731,0.0,1,0,0.0,-11.287525016677789,0.0,0.0,0.03422374429223744,0.0,2,0.06844748858447489,-8.967931676139592
48769,40713,2024,Normal,Creator,Postcard,Japan Postcard,40713-1,14.99,262.0,0.0,Box,LEGO exclusive,19.1,14.1,6.1,0.0,9.0,0.0,2183,746,0,20.33,18.42,2024,1,2026,12,0,35.62374916611073,1.1036916395222582,0.0,1,0,0.0,14.249499666444292,0.0,0.0,0.05721374045801527,0.0,2,0.11442748091603054,-8.96854339303098
34428,31134,2023,Normal,Creator,3 in 1,Space Shuttle,31134-1,9.99,144.0,0.0,Box,Retail,19.0,14.0,4.4,0.215,6.0,0.0,4538,559,10,7.64,6.24,2023,1,2026,12,0,-23.52352352352353,1.2243589743589742,0.0,0,0,0.0,-9.409409409409411,0.0,0.0,0.069375,0.0,3,0.208125,-8.97016135388806
27852,60198,2018,Normal,City,Trains,Cargo Train,60198-1,229.99,1226.0,6.0,Box,Retail,57.8,47.6,11.9,3.032,6.0,12.0,8398,2586,13,148.91,128.97,2018,1,2025,12,0,-35.253706682899264,1.154609599131581,0.0,2,0,0.0,-14.101482673159706,0.0,0.0,0.18759380097879283,38.33166666666667,7,1.31315660685155,-8.972100550353836
50795,60447,2025,Normal,City,Great Vehicles,Off-Road Mountain Truck,60447-1,19.99,221.0,0.0,Box,Retail,20.5,19.1,6.1,0.341,6.0,0.0,595,1171,0,16.82,15.69,2025,1,2026,12,0,-15.857928964482232,1.0720203951561504,0.0,0,0,0.0,-6.343171585792893,0.0,0.0,0.0904524886877828,0.0,1,0.0904524886877828,-8.973238951617105
48544,42180,2024,Normal,Technic,Space,Mars Crew Exploration Rover,42180-1,149.99,1599.0,0.0,Box,Retail,48.0,37.8,11.2,0.0,11.0,0.0,647,988,0,136.04,90.0,2024,1,2026,12,0,-9.3006200413361,1.5115555555555555,0.0,2,0,0.0,-3.72024801653444,0.0,0.0,0.09380237648530332,0.0,2,0.18760475297060664,-8.973538139106513
34181,42151,2023,Normal,Technic,Licensed,Bugatti Bolide,42151-1,49.99,905.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,9.0,0.0,3490,665,6,35.93,25.18,2023,1,2026,7,0,-28.12562512502501,1.4269261318506752,0.0,1,0,0.0,-11.250250050010004,0.0,0.0,0.055237569060773484,0.0,3,0.16571270718232045,-8.990120196393667
32103,42141,2022,Normal,Technic,Licensed,McLaren Formula 1 Race Car,42141-1,199.99,1432.0,0.0,Box,Retail,58.2,37.8,8.7,0.0,18.0,0.0,5389,1731,19,157.11,107.7,2022,1,2025,12,0,-21.44107205360268,1.458774373259053,0.0,2,0,0.0,-8.576428821441072,0.0,0.0,0.1396578212290503,0.0,3,0.4189734636871509,-8.99381820665052
48540,42170,2024,Normal,Technic,Licensed,Kawasaki Ninja H2R,42170-1,84.99,643.0,0.0,Box,Retail,38.2,26.2,7.1,0.0,10.0,0.0,1188,935,9,48.51,33.27,2024,1,2026,12,0,-42.9226967878574,1.4580703336339045,0.0,1,0,0.0,-17.16907871514296,0.0,0.0,0.13217729393468117,0.0,2,0.26435458786936233,-8.996136596506592
32472,40517,2022,Normal,Creator,Miscellaneous,Vespa,40517-1,9.99,118.0,0.0,Box,LEGO exclusive,15.7,14.1,4.5,0.0,9.0,0.0,6200,816,0,11.88,9.92,2022,1,2025,12,0,18.918918918918926,1.1975806451612905,0.0,0,0,0.0,7.567567567567571,0.0,0.0,0.08466101694915254,0.0,3,0.25398305084745765,-8.99844291811752
34480,40619,2023,Normal,BrickHeadz,Disney,EVE & WALL-E,40619-1,14.99,155.0,0.0,Box,Retail,19.1,14.1,4.6,0.0,10.0,0.0,6921,1366,0,16.93,13.5,2023,1,2026,12,0,12.941961307538357,1.254074074074074,0.0,0,0,0.0,5.176784523015343,0.0,0.0,0.09670967741935484,0.0,3,0.2901290322580645,-8.99844291811752
34425,31136,2023,Normal,Creator,3 in 1,Exotic Parrot,31136-1,19.99,253.0,0.0,Box,Retail,19.0,26.2,6.0,0.36,7.0,0.0,6157,1271,0,16.25,14.35,2023,1,2026,7,0,-18.709354677338663,1.132404181184669,0.0,1,0,0.0,-7.483741870935465,0.0,0.0,0.07901185770750987,0.0,3,0.23703557312252962,-9.002855908013306
34423,42154,2023,Normal,Technic,Licensed,2022 Ford GT,42154-1,119.99,1466.0,0.0,Box,Retail,48.0,28.2,9.1,0.0,18.0,0.0,4326,1580,13,92.27,69.42,2023,1,2026,12,0,-23.101925160430035,1.329155862863728,0.0,2,0,0.0,-9.240770064172017,0.0,0.0,0.08184856753069576,0.0,3,0.2455457025920873,-9.002855908013306
29208,45678,2020,Normal,Education,SPIKE,SPIKE Prime Set,45678-1,399.95,528.0,2.0,Tub,Educational,0.0,0.0,0.0,0.0,0.0,0.0,306,299,0,464.64,371.64,2020,1,2026,6,0,16.174521815226903,1.2502421698417825,0.0,1,0,0.0,6.469808726090761,0.0,0.0,0.7574810606060606,199.975,6,4.544886363636364,-9.015263002464808
48405,31150,2024,Normal,Creator,3 in 1,Wild Safari Animals,31150-1,64.99,780.0,0.0,Box,Retail,26.2,38.2,7.1,0.981,9.0,0.0,1901,1365,5,55.56,41.08,2024,1,2026,12,0,-14.509924603785189,1.352482960077897,0.0,1,0,0.0,-5.803969841514075,0.0,0.0,0.08332051282051281,0.0,2,0.16664102564102562,-9.018401760623128
50650,31161,2025,Normal,Creator,3 in 1,Medieval Dragon,31161-1,59.99,715.0,0.0,Box,Retail,38.2,26.2,5.7,0.0,9.0,0.0,732,1685,0,47.25,40.0,2025,1,2027,12,0,-21.236872812135356,1.18125,0.0,1,0,0.0,-8.494749124854144,0.0,0.0,0.0839020979020979,0.0,2,0.1678041958041958,-9.018401760623128
49150,42177,2024,Normal,Technic,Licensed,Mercedes-Benz G 500 PROFESSIONAL Line,42177-1,249.99,2891.0,0.0,Box,Retail,55.5,37.8,13.2,0.0,18.0,0.0,1094,1201,0,195.03,142.43,2024,1,2026,12,0,-21.98487939517581,1.3693042196166538,0.0,2,0,0.0,-8.793951758070325,0.0,0.0,0.0864718090626081,0.0,2,0.1729436181252162,-9.018401760623128
48412,43249,2024,Normal,Disney,Lilo & Stitch,Stitch,43249-1,64.99,730.0,0.0,Box,Retail,26.2,28.2,9.6,0.0,9.0,0.0,2638,1018,0,41.64,30.0,2024,1,2026,12,0,-35.928604400677024,1.388,0.0,1,0,0.0,-14.37144176027081,0.0,0.0,0.08902739726027396,0.0,2,0.17805479452054793,-9.018401760623128
48960,43247,2024,Normal,Disney,The Lion King,Young Simba the Lion King,43247-1,129.99,1445.0,0.0,Box,Retail,35.4,37.8,11.8,0.0,18.0,0.0,1525,853,5,99.64,78.24,2024,1,2026,12,0,-23.347949842295566,1.273517382413088,0.0,2,0,0.0,-9.339179936918226,0.0,0.0,0.08995847750865052,0.0,2,0.17991695501730104,-9.018401760623128
49145,42172,2024,Normal,Technic,Licensed,McLaren P1,42172-1,449.99,3893.0,0.0,Box,LEGO exclusive,52.2,37.8,23.0,0.0,18.0,0.0,1602,1649,0,352.83,290.0,2024,1,2027,12,0,-21.59159092424277,1.216655172413793,0.0,2,0,0.0,-8.636636369697106,0.0,0.0,0.11558951965065502,0.0,3,0.34676855895196507,-9.02202892376086
45540,42156,2023,Normal,Technic,Licensed,PEUGEOT 9X8 24H Le Mans Hybrid Hypercar,42156-1,199.99,1775.0,0.0,Box,Retail,48.0,37.8,11.2,0.0,18.0,0.0,2703,1220,4,133.72,101.64,2023,1,2025,12,0,-33.136656832841645,1.3156237701692246,0.0,2,0,0.0,-13.25466273313666,0.0,0.0,0.11267042253521127,0.0,2,0.22534084507042254,-9.02202892376086
48541,42171,2024,Normal,Technic,Licensed,Mercedes-AMG F1 W14 E Performance,42171-1,219.99,1642.0,0.0,Box,Retail,55.5,37.8,8.7,0.0,18.0,0.0,2155,1292,10,158.64,130.51,2024,1,2026,12,0,-27.887631255966188,1.215539039154088,0.0,2,0,0.0,-11.155052502386477,0.0,0.0,0.1339768574908648,0.0,2,0.2679537149817296,-9.02202892376086
32094,42130,2022,Normal,Technic,Licensed,BMW M 1000 RR,42130-1,249.99,1920.0,0.0,Box,Retail,58.2,37.8,10.3,0.0,18.0,0.0,4006,1712,10,175.6,127.23,2022,1,2025,12,0,-29.757190287611508,1.3801776310618563,0.0,2,0,0.0,-11.902876115044604,0.0,0.0,0.130203125,0.0,3,0.39060937500000004,-9.02202892376086
45543,42159,2023,Normal,Technic,Licensed,Yamaha MT-10 SP,42159-1,239.99,1478.0,0.0,Box,Retail,58.2,37.8,8.7,2.133,18.0,0.0,1521,1106,5,186.42,139.52,2023,1,2025,12,0,-22.321763406808625,1.3361525229357796,0.0,2,0,0.0,-8.92870536272345,0.0,0.0,0.1623748308525034,0.0,2,0.3247496617050068,-9.02202892376086
45542,42158,2023,Normal,Technic,Licensed,NASA Mars Rover Perseverance,42158-1,99.99,1132.0,0.0,Box,Retail,38.2,26.2,11.8,0.0,10.0,0.0,3912,1497,8,70.72,56.02,2023,1,2026,7,0,-29.27292729272927,1.262406283470189,0.0,2,0,0.0,-11.70917091709171,0.0,0.0,0.0883303886925795,0.0,3,0.26499116607773854,-9.02202892376086
49149,42176,2024,Normal,Technic,Licensed,Porsche GT4 e-Performance Race Car,42176-1,169.99,834.0,0.0,Box,Retail,38.2,26.2,9.4,0.0,10.0,0.0,543,700,0,122.58,109.03,2024,1,2026,12,0,-27.88987587505148,1.1242777217279647,0.0,1,0,0.0,-11.155950350020593,0.0,0.0,0.20382494004796164,0.0,2,0.4076498800959233,-9.02202892376086
48543,42179,2024,Normal,Technic,Space,Planet Earth and Moon in Orbit,42179-1,74.99,526.0,0.0,Box,Retail,38.2,26.2,9.4,0.0,10.0,0.0,3122,1824,5,64.38,55.36,2024,1,2026,12,0,-14.148553140418723,1.1629335260115603,0.0,1,0,0.0,-5.65942125616749,0.0,0.0,0.14256653992395435,0.0,2,0.2851330798479087,-9.02202892376086
31932,31129,2022,Normal,Creator,3 in 1,Majestic Tiger,31129-1,49.99,755.0,0.0,Box,Retail,38.0,26.0,5.3,0.892,9.0,0.0,6491,1430,5,34.23,30.74,2022,1,2025,12,0,-31.52630526105222,1.1135328562134026,0.0,1,0,0.0,-12.610522104420888,0.0,0.0,0.06621192052980132,0.0,3,0.19863576158940396,-9.023287610345147
32267,40518,2022,Normal,Creator,Miscellaneous,High-Speed Train,40518-1,19.99,284.0,0.0,Box,LEGO exclusive,26.2,14.1,6.1,0.0,7.0,0.0,1803,693,0,22.28,21.53,2022,1,2025,12,0,11.45572786393198,1.0348351137947052,0.0,1,0,0.0,4.582291145572792,0.0,0.0,0.07038732394366197,0.0,3,0.2111619718309859,-9.02691477348288
45544,42160,2023,Normal,Technic,Licensed,Audi RS Q e-tron,42160-1,179.99,914.0,0.0,Box,Retail,38.2,26.2,11.8,0.0,10.0,0.0,1400,773,0,141.56,117.97,2023,1,2026,12,0,-21.351186177009836,1.1999660930745104,0.0,1,0,0.0,-8.540474470803934,0.0,0.0,0.19692560175054705,0.0,3,0.5907768052516411,-9.029650943236584
47082,71799,2023,Normal,Ninjago,Dragons Rising Season 1,NINJAGO City Markets,71799-1,369.99,6163.0,21.0,Box,LEGO exclusive,52.3,48.0,21.8,0.0,14.0,0.0,3388,3205,5,315.14,346.23,2023,1,2026,12,0,-14.824724992567372,0.91020419952055,0.0,2,0,0.0,-5.929889997026949,0.0,0.0,0.060034074314457245,17.61857142857143,3,0.18010222294337175,-9.040993098157482
48910,60421,2024,Normal,City,General,Robot World,60421-1,99.99,986.0,8.0,Box,Retail,53.6,28.0,9.0,1.955,8.0,0.0,705,1317,5,120.0,60.0,2024,1,2025,12,0,20.012001200120014,2.0,0.0,1,0,0.0,8.004800480048008,0.0,0.0,0.10140973630831643,12.49875,1,0.10140973630831643,-9.05360889603413
29939,42115,2020,Normal,Technic,Licensed,Lamborghini Sián FKP 37,42115-1,449.99,3696.0,0.0,Box,Retail - limited,57.0,37.5,15.0,7.18,18.0,0.0,9719,3162,22,316.91,207.34,2020,1,2025,12,0,-29.573990533122956,1.5284556766663453,0.0,2,0,0.0,-11.829596213249182,0.0,0.0,0.12175054112554112,0.0,5,0.6087527056277056,-9.060260757744633
32221,40524,2022,Normal,Creator,Botanical Collection,Sunflowers,40524-1,14.99,191.0,0.0,Box,LEGO exclusive,19.1,14.1,4.6,0.137,8.0,0.0,9751,1393,10,12.02,10.44,2022,1,2026,12,0,-19.813208805870588,1.1513409961685823,0.0,0,0,0.0,-7.925283522348235,0.0,0.0,0.07848167539267016,0.0,4,0.31392670157068064,-9.063347066427365
49148,42175,2024,Normal,Technic,Licensed,Volvo FMX Truck & EC230 Electric Excavator,42175-1,199.99,2274.0,0.0,Box,Retail,0.0,0.0,0.0,0.0,10.0,0.0,619,954,0,144.56,155.44,2024,1,2026,12,0,-27.716385819290966,0.9300051466803912,0.0,2,0,0.0,-11.086554327716389,0.0,0.0,0.08794635004397537,0.0,2,0.17589270008795074,-9.074763753929817
45539,42146,2023,Normal,Technic,Licensed,Liebherr Crawler Crane LR 13000,42146-1,699.99,2883.0,0.0,Box,Retail,37.8,52.3,25.7,0.0,18.0,0.0,1291,1376,3,465.34,476.65,2023,1,2025,12,0,-33.5219074558208,0.9762718976187978,0.0,2,0,0.0,-13.40876298232832,0.0,0.0,0.24279916753381894,0.0,2,0.4855983350676379,-9.076072527211478
50204,60440,2024,Normal,City,Traffic,LEGO Delivery Truck,60440-1,99.99,1061.0,4.0,Box,Retail,54.0,28.2,9.1,1.69,8.0,0.0,3578,2374,10,86.02,45.0,2024,1,2026,7,0,-13.97139713971397,1.9115555555555557,0.0,2,0,0.0,-5.588558855885588,0.0,0.0,0.09424128180961357,24.9975,2,0.18848256361922713,-9.079766859613992
48503,71807,2024,Normal,Ninjago,Dragons Rising Season 2,Sora's Elemental Tech Mech,71807-1,19.99,209.0,2.0,Box,Retail,19.1,26.2,6.1,0.0,7.0,0.0,1227,466,0,17.19,9.0,2024,1,2025,12,0,-14.007003501750862,1.91,0.0,0,0,0.0,-5.602801400700345,0.0,0.0,0.09564593301435406,9.995,1,0.09564593301435406,-9.087954167024275
48372,60404,2024,Normal,City,Traffic,Burger Truck,60404-1,19.99,194.0,2.0,Box,Retail,26.2,19.1,6.1,0.364,5.0,0.0,5757,1400,19,17.08,9.58,2024,1,2025,12,0,-14.557278639319662,1.7828810020876824,0.0,0,0,0.0,-5.822911455727866,0.0,0.0,0.10304123711340206,9.995,1,0.10304123711340206,-9.087954167024275
34284,60373,2023,Normal,City,Fire,Fire Rescue Boat,60373-1,29.99,144.0,3.0,Box,Retail,26.2,19.1,6.1,0.349,5.0,0.0,1602,489,0,13.39,15.0,2023,1,2025,12,0,-55.35178392797599,0.8926666666666667,0.0,0,0,0.0,-22.140713571190396,0.0,0.0,0.2082638888888889,9.996666666666666,2,0.4165277777777778,-9.099736726216932
33700,42143,2022,Normal,Technic,Licensed,Ferrari Daytona SP3,42143-1,449.99,3778.0,0.0,Box,Retail - limited,62.0,29.0,23.0,0.0,18.0,0.0,5445,2325,0,341.15,252.2,2022,1,2026,12,0,-24.187204160092453,1.3526962727993657,0.0,2,0,0.0,-9.67488166403698,0.0,0.0,0.1191079936474325,0.0,4,0.47643197458973,-9.103787697962192
48515,76920,2024,Normal,Speed Champions,Ford,Ford Mustang Dark Horse,76920-1,26.99,344.0,1.0,Box,Retail,26.2,14.1,7.2,0.0,9.0,0.0,6261,1615,10,18.94,10.51,2024,1,2025,12,0,-29.82586143015931,1.80209324452902,0.0,1,0,0.0,-11.930344572063724,0.0,0.0,0.07845930232558139,26.99,1,0.07845930232558139,-9.11287810793095
48378,60413,2024,Normal,City,Fire,Fire Rescue Plane,60413-1,54.99,478.0,3.0,Box,Retail,45.6,28.2,6.1,0.875,6.0,0.0,639,597,0,62.21,34.4,2024,1,2025,12,0,13.129659938170574,1.8084302325581396,0.0,1,0,0.0,5.25186397526823,0.0,0.0,0.1150418410041841,18.330000000000002,1,0.1150418410041841,-9.121839169776216
48370,60402,2024,Normal,City,Racing,Monster Truck,60402-1,15.99,148.0,1.0,Box,Retail,20.5,19.1,7.3,0.314,5.0,0.0,1580,569,0,14.86,8.15,2024,1,2026,12,0,-7.066916823014389,1.8233128834355827,0.0,0,0,0.0,-2.826766729205756,0.0,0.0,0.10804054054054055,15.99,2,0.2160810810810811,-9.127951247644162
